file	formula	svnrevision
1532157	- Ba3.3 Nb10 O28.3 -	211196
1532158	- Ca Cu3 O12 Ti4 -	176429
1532160	- Ba0.9 Nb2 O5.9 -	211196
1532161	- Ca Cu3 O12 Ru4 -	176429
1532163	- Cu3 Na O12 Ru4 -	176429
7117794	- Ge La2 Mg O6 -	176429
1532172	- Ca0.6 La0.4 O3 Ti -	176429
1532175	- Ca0.7 La0.3 O3 Ti -	176429
1532178	- Ca0.8 La0.2 O3 Ti -	176429
1532181	- Ca0.9 La0.1 O3 Ti -	176429
1532183	- Ga0.89 La0.95 Mg0.11 O2.79 Sr0.05 -	157844
1532185	- Ga0.87 La0.95 Mg0.13 O2.74 Sr0.05 -	176428
1532188	- Ga0.9 La0.95 Mg0.1 O2.91 Sr0.05 -	157850
1532191	- Ga0.91 La0.95 Mg0.09 O2.85 Sr0.05 -	157853
1532194	- Ga0.81 La0.9 Mg0.19 O2.82 Sr0.1 -	157856
1532197	- Cu0.67 Nd0.33 O3 Ru0.33 Sr0.67 -	157859
1532213	- Ba4.5 Nd9 O54 Ti18 -	157876
1532215	- La2 Ni O3.92 -	211196
1532217	- La3 Ni2 O6.84 -	211196
7222218	- Mn0.5 Nb0.5 O3 Sr -	176429
1532218	- La4 Ni3 O10 -	211196
7222219	- Mn0.5 Nb0.5 O2.875 Sr -	176429
4124518	- Li0.026 O2 Ti -	176429
1532220	- Cu0.4 Nb0.6 O2.9 Sr -	176429
4124519	- Li0.51 O2 Ti -	176429
1532222	- Mn0.8 Nb1.2 O6 Sr2 -	176428
4124520	- Li0.59 O2 Ti -	176429
4002537	- Mo0.04 O3 V1.96 -	157904
4002538	- Mo0.2 O3 V1.8 -	157907
4002539	- Mo0.4 O3 V1.6 -	157910
1532239	- Ba8 Nb4 O24 Ti3 -	157913
1532240	- Co Mn O6 Yb2 -	176429
7222222	- Cr Lu O4 -	176429
7222223	- Cr Lu0.75 O4 Y0.25 -	176429
7222224	- Cr Lu0.5 O4 Y0.5 -	176429
7222225	- Cr Lu0.25 O4 Y0.75 -	176429
1532246	- Li0.23 Na0.66 O2 Ti0.77 -	157926
1532248	- Li0.56 Na0.73 O2 Ti0.68 -	157929
1532250	- Eu2 O4 V -	176429
1532252	- Fe0.5 La4 Nb0.5 O14 Ti3 -	157934
1532253	- Co0.333 Na0.667 O2 Ti0.667 -	157935
1532254	- La O11 Sr2 Ta3 -	176429
1532255	- O72 V3.0004 W9.9996 -	157937
1532256	- O3 Ta0.18 W0.82 Y0.06 -	157938
1532258	- Na2 O9 Sr V3 -	176429
8103786	- Al12 Cr2 O32 Sr8 -	157941
1532260	- O12 Pb2 V5 -	157943
8103787	- Al12 Cr2 O32 Sr8 -	157944
1532262	- O4 Si0.993 V0.007 Zr -	176429
1532265	- O2 V0.12 Zr0.88 -	157949
2310710	- O2 Ti -	176429
1532267	- Ba2 Cu2 Hg1.75 O8.02 Pb0.25 Y -	176429
1532270	- Ba2 Ca0.26 Cu2 Hg1.75 O7.98 Pb0.25 Y0.74 -	157955
1532273	- Ba2 Ca0.42 Cu2 Hg1.5 O8 Pb0.5 Y0.58 -	157958
1532274	- Ba13.97 Fe7.65 O58.03 Ti15 -	157959
1532276	- Ni O3 Sm -	176429
1532284	- O4 Si Th -	176429
1532287	- Al3 Ge3 Na3 O13 -	157978
8103788	- Al2 O3 -	211196
1532290	- Cs Nb2 Nd O7 -	176429
4031520	- Al10.62 Mg0.38 O17 Tb0.46 -	157985
1532295	- Co O2 Rb3 -	176429
1532298	- Co2 O3 Rb2 -	157991
1532310	- K0.49 Nd1.17 O8 W2 -	158006
1532320	- Ba2.112 In2.28 O5.116 -	176428
1532323	- Ba1.89 In1.99 O5 -	211196
1532325	- Ba1.96 In2.1 O4.8 -	211196
2300544	- O2 Zr -	176429
1532327	- Ba1.98 In2.14 O5.01 -	211196
1532329	- La0.922 Mn1.013 O3 -	158027
1532330	- Ba2.08 In2.11 O5 -	211196
1532332	- Al2 O5 Si -	176429
1532333	- Ba0.99 In1.12 O2.44 -	211196
1532335	- Ba La4 O8 Sr -	176429
1532337	- Ba Nd4 O8 Sr -	176429
1532340	- Ba O8 Sm4 Sr -	176429
1532342	- Ba Eu4 O8 Sr -	176429
1532345	- Ba Gd4 O8 Sr -	176429
1532346	- Fe O2.993 Pr0.8 Sr0.2 -	176429
1532348	- Ba Dy4 O8 Sr -	176429
1532349	- Fe O2.983 Pr0.5 Sr0.5 -	176429
1532351	- Ba Ho4 O8 Sr -	176429
1532352	- Fe O2.752 Pr0.5 Sr0.5 -	176429
1532354	- Fe O2.668 Pr0.33 Sr0.67 -	176429
1532357	- Fe O2.746 Pr0.2 Sr0.8 -	176429
1532358	- La0.234 Mn0.924 O2.79 Sr0.766 -	158058
7222230	- Ga Mn O5 Sr2 -	176429
1532360	- Ba Co4 O7 Y -	176429
4031522	- Cs4 O17 U5 -	158062
1532362	- Ba4 Ir3 O10 -	158065
1532363	- Ba2 Cu4 Nd0.375 O8 Y0.625 -	176428
1532364	- Ba4 Co0.4 Ir2.6 O10 -	158068
1532365	- Ba2 Cu4 Nd0.5 O8 Y0.5 -	176428
1532367	- Ba2 Cu4 Nd0.625 O8 Y0.375 -	176428
7222231	- Al Ca2 Mn O5 -	176429
1532369	- Ba2 Ca2 Cu3 Hg O8.35 -	176429
1532370	- La1.39 Mn2 O7 Sr1.61 -	158076
1532371	- Ba2 Cu3 La0.7 O6.97 Pr0.3 -	158077
1532372	- La1.75 Ni O4 Sr0.25 -	176429
1532373	- La1.667 Ni O4 Sr0.333 -	176429
1532380	- Al3 B4 O12 Yb -	176429
1532402	- Gd2 O4 Sr -	176429
1532418	- Cu2 O3 Sr -	176429
1532419	- La2 Ni O6 Ru -	176429
1532441	- Cu O4 Sm1.9 Sr0.1 -	176429
1532442	- Ca1.8 La1.2 Mn2 O7 -	158156
1532443	- Ca0.4 La0.6 Mn O3 -	176429
1532449	- Ba6 Ge12 Li2.6 Mg17.4 O0.64 -	158165
1532450	- Co0.1429 O3 Rh0.8571 -	158166
2106776	- Al12 Cs6 Cu3 O24 -	158231
7222296	- Ag2 Mo O4 -	265250
1532512	- O2 Si -	176429
1532513	- O2 Si -	176429
1532514	- O2 Si -	176429
4124531	- O144 Si72 -	158450
1532523	- Li4 O4 Si -	176429
1532524	- Ca0.333 La0.667 O3 Ti0.667 Zn0.333 -	176428
1532525	- K1.15 Nb0.67 O16 Ti7.33 -	175221
1532527	- Ca0.333 O3 Pr0.667 Ti0.667 Zn0.333 -	176428
1532528	- Ce0.8 Cu2 Nd1.38 O10 Ru Sr1.82 -	176429
1532530	- Ca0.333 Nd0.667 O3 Ti0.667 Zn0.333 -	176428
1532531	- Ce0.8 Cu2.33 Nd1.54 O9.74 Ru0.67 Sr1.66 -	158460
1532533	- Ca0.333 Eu0.667 O3 Ti0.667 Zn0.333 -	176428
1532534	- Ce0.8 Cu2.41 Nd2.08 O10 Ru0.59 Sr1.12 -	158463
1532536	- Ca0.666 La0.667 O3 Ti0.667 -	176428
1532537	- Ce0.8 Cu2.38 Nd1.78 O10 Ru0.62 Sr1.42 -	158466
1532540	- Al0.92 Cu2.08 O7.45 Pr1.17 Sr1.83 -	158469
1532542	- Cu0.174 Mn0.827 O3 -	158471
1532543	- Cr0.53 Cu2.47 La1.31 O7 Sr1.69 -	158472
1532546	- Cr0.74 Cu2.26 La0.82 O8 Sr2.18 -	158475
1532549	- Cu2.45 Gd1.74 Mo0.55 O8 Sr1.26 -	158479
1532555	- Ca0.36 Cu2.17 Lu0.97 O7 Pb0.83 Sr1.67 -	158485
1532558	- Ca0.3 Cu2.26 O7 Pb0.74 Sr1.75 Yb0.95 -	158488
1532561	- Ca0.25 Cu2.24 Er1.11 O7 Pb0.76 Sr1.64 -	158491
1532563	- Ce0.5 Cu2.5 Mn0.5 O9.15 Sr2 Y1.5 -	158493
1532565	- Ce0.05 Cu2.59 O9 Sr2 V0.41 Y1.95 -	158495
1532566	- Cu2 Hg0.6 Nd0.53 O6.94 Sr2.47 V0.4 -	158496
1532567	- Cu Hg0.75 Mo0.25 O4.6 Sr2 -	176429
1532569	- Hf Mo2 O8 -	176429
7222309	- Cu2 Ho O8 Ru Sr2 -	176429
1532570	- Cr0.3 Cu0.7 Fe1.7 Ni0.3 O4 -	158506
1532571	- Cr0.3 Cu0.7 Fe1.7 Mg0.05 Ni0.25 O4 -	158508
1532573	- Cr0.3 Cu0.7 Fe1.7 Mg0.2 Ni0.1 O4 -	158510
1532574	- Ba2 Ca2 Cu3.134 O9.808 Tl1.778 -	175222
1532588	- Al96 K30.92 O384 Rb100.64 Si96 -	158525
1532589	- Al96 K9.41 O384 Rb124.48 Si96 -	158526
1532591	- Ce0.6 Cu2.26 O8.96 Sm1.4 Sr2 Ti0.74 -	158528
1532592	- Ce0.6 Cu2.21 Eu1.4 O8.72 Sr2 Ti0.79 -	158529
1532593	- Ce0.6 Cu2.4 Gd1.4 O8.8 Sr2 Ti0.6 -	158530
1532598	- Ba3 Fe2 O9 W -	176429
1532603	- Ba O18 V13 -	176429
1532604	- O18 Sr V13 -	176429
1532605	- Ag4.64 O5.87 Pb2 -	158546
1532607	- O6 Ti2 U0.54 Y0.46 -	158548
1532608	- O5.955 Th0.91 Ti2 Y0.09 -	158549
1532609	- Al10 Ba0.5 Eu0.5 Mg O17 -	176429
1532610	- Fe La0.76 O4 Sr1.24 -	176429
1532611	- Fe La0.6 O4 Sr1.4 -	176429
1532612	- Fe La0.9 O4 Sr1.1 -	176429
1532613	- Fe La0.8 O3.714 Sr1.2 -	176429
2310711	- O8.94 U4 -	174946
2310712	- O8.938 U4 -	174946
1532623	- Ba12 Ca3 Mn6 Mo3 O36 -	158572
1532624	- Ba12 In3 Mn9 O33.66 -	158573
1532634	- Nb1.82 O6.66 Pb1.16 Sn0.76 -	158586
4002545	- Co O6 Sr2 W -	176429
1532635	- Al0.1 Er Fe0.9 O3 -	176429
1532636	- Nb1.82 O6.53 Pb1.03 Sn0.76 -	158589
1532638	- Al0.15 Er Fe0.85 O3 -	176429
1532639	- Nb1.92 O6.58 Pb0.82 Sn0.88 -	158592
1532640	- Ga0.5 La Mn0.5 O3 -	176429
1532641	- Al0.2 Er Fe0.8 O3 -	176429
1532642	- Nb1.53 O6.5 Pb0.24 Sn1.96 -	158595
1532643	- Fe0.5 Ga0.5 La O3 -	176429
1532644	- Al0.3 Er Fe0.7 O3 -	176429
1532646	- Co0.5 Ga0.5 La O3 -	176429
1532647	- Al0.4 Er Fe0.6 O3 -	176429
7222311	- Fe0.45 Ga0.05 O3 Sr Ta0.5 -	176429
1532648	- Ga0.5 La Ni0.5 O3 -	176429
1532649	- Er Fe0.97 Ga0.03 O3 -	176429
7222312	- Ga O6 Sr2 Ta -	176429
1532651	- Er Fe0.85 Ga0.15 O3 -	176429
1532652	- La O3 Ti -	176429
1532654	- Fe O3 Tm -	176429
1532656	- Ca2 Mn Nd2 O7 -	176429
1532657	- Al0.06 Fe0.94 O3 Tm -	176429
1532658	- Co0.9996 K4 Mo3.9996 O57 Si W6.9996 -	176429
1532659	- Ce0.27 Cr0.35 Cu2.65 O9 Sr2 Y1.73 -	158614
1532661	- Al0.1 Fe0.9 O3 Tm -	176429
1532662	- Al3.8016 Co1.672 O88.236 Si32.1984 -	158617
1532663	- Ce0.6 Cu2.3 Gd1.94 Mo0.7 O10 Sr1.46 -	158618
1532665	- Al0.15 Fe0.85 O3 Tm -	176429
1532668	- Fe0.97 Ga0.03 O3 Tm -	176429
1532669	- Al3.8 Co1.62 Na0.61 O72 Si32.2 -	158624
1532671	- Fe0.9 Ga0.1 O3 Tm -	176429
1532675	- Fe0.85 Ga0.15 O3 Tm -	176429
1532698	- O24 Rh7.5 Sr10.5 -	158654
4002546	- Co Mn2 O9 Sr4 -	176429
1532703	- Fe2 Mo5 Na3 O16 -	158662
1532705	- Ba2 Mg O6 Re -	176429
1532707	- Mg O6 Re Sr2 -	176429
1532709	- Ca2 Mg O6 Re -	176429
8103792	- O2 Re0.5 V0.5 -	158674
1532722	- K0.039 La0.924 Mn0.963 O3 -	158693
1532725	- K0.108 La0.882 Mn0.981 O3 -	158697
1532730	- O Pd2 Zr4 -	176429
1532733	- D4.455 O Pd2 Zr4 -	176429
1532741	- La6 Mo8 O33 -	158719
1532743	- Ba O3 Zr -	176429
1532747	- Ca O3 Zr -	176429
1532753	- Ba0.8 Ca0.2 O3 Zr -	176429
1532756	- Mg0.857 Nb1.714 O6 Ti0.429 -	158734
1532757	- La0.9 O2.95 Sc Sr0.1 -	176429
1532759	- Mg0.3 Nb0.6 O3 Pb Ti0.1 -	176429
1532760	- In La0.9 O2.95 Sr0.1 -	176429
1532762	- La0.9 Lu O2.95 Sr0.1 -	176429
1532763	- Ba0.8 Ca0.2 O3 Zr -	176429
1532768	- Ba O8 Sr Y4 -	176429
1532770	- Ba Er4 O8 Sr -	176429
1532772	- Ba O8 Sr Tm4 -	176429
1532773	- O Ti2 -	176429
1532775	- Ba Fe0.02 O3 Ta0.02 Ti0.96 -	176429
1532776	- Ba O8 Sr Yb4 -	176429
1532779	- Ba Fe0.5 O3 Ta0.5 -	176429
1532780	- Ba Lu4 O8 Sr -	176429
1532781	- Cs4 O13 U2 V2 -	158767
1532782	- La2 Mn Ni O6 -	176429
1532783	- Ba Fe0.5 O3 Ta0.5 -	176429
1532785	- Li2 O10 U W2 -	176429
1532786	- Co La2 Mn O6 -	176429
1532787	- Ba6 O30 Ta8 Ti2 -	158773
1532789	- Li2 O25 U4 W4 -	158775
1532790	- La2 Mn Ni O6 -	176429
1532791	- Ba4 Eu2 O30 Ta6 Ti4 -	158777
1532792	- B18 Cs2 O28 -	158778
1532793	- Na O20 U4 V3 -	176429
1532794	- Co La2 Mn O6 -	176429
1532795	- Eu2 K4 O30 Ta10 -	158781
1532796	- Fe3 O4 -	211196
1532800	- Fe3 O4 -	211196
1532802	- Al Li O2 -	176429
1532803	- Ca0.147 Ce0.153 La0.7 Mn O3 -	176429
1532806	- B3 Ba3 O9 Y -	176429
1532807	- Ba Cu3 Nd O7.13 Sr -	176429
1532810	- Al4.08 Cr0.48 O9.87 Si1.44 -	158797
1532811	- Ba1.8 Cu3 Nd O6.96 Sr0.2 -	176429
1532815	- Ba1.6 Cu3 Nd O6.94 Sr0.4 -	176429
1532816	- Nb0.288 O2 Ti0.712 -	158803
4002551	- Ca2 Na Nb3 O10 -	176429
1532818	- Ba1.4 Cu3 Nd O6.94 Sr0.6 -	176429
1532819	- O2 Ti -	176429
4002552	- Ca2 Na0.86 Nb3 O10 Rb -	176429
1532821	- Ba1.2 Cu3 Nd O6.97 Sr0.8 -	176429
1532822	- Nb0.16 O2 Ti0.84 -	158811
1532823	- La O3 Sc -	176429
1532824	- O118 Sc12.14 Zr49.86 -	158814
1532825	- Nb0.048 O2 Ti0.952 -	158815
1532826	- Li1.96 O8 Ti3 Zn1.04 -	158816
1532827	- Nd O3 Sc -	176429
1532829	- Fe0.794 Mn0.067 Nb1.578 O6 Sc0.047 Sn0.015 Ta0.078 Ti0.335 W0.044 -	176429
1532830	- O3 Sc Sm -	176429
1532834	- Cr0.167 Li1.277 Mn0.556 O2 -	158831
1532835	- Cr0.25 Li1.25 Mn0.5 O2 -	158832
1532836	- Cr0.5 Li1.167 Mn0.333 O2 -	158833
1532837	- Cr0.667 Li1.111 Mn0.222 O2 -	158834
1532838	- Cr0.833 Li1.056 Mn0.111 O2 -	158835
1532839	- Cr Li O2 -	176429
2300545	- Al Ca O5 Ta -	176429
4031530	- Mo Ni O6 Sr2 -	176429
4031531	- Ba2 Mo Ni O6 -	176429
7222332	- Ca2 Co O6 W -	176429
7222333	- Ca2 Ni O6 W -	176429
7222334	- Ba2 Mn Mo O6 -	176429
1532852	- Mg0.12 Ni1.88 O8 Pb V2 -	176429
1532853	- Cu2 Fe2 Ge4 O13 -	158859
1532857	- Fe0.667 Mn0.333 Na0.75 O2 -	158863
1532859	- Ba0.014 Ca0.016 Cu La1.85 O4 Sr0.12 -	176429
1532860	- Ba0.076 Ca0.074 Cu La1.8 Nd0.05 O4 -	176429
1532861	- Ba0.086 Ca0.064 Cu La1.75 Nd0.1 O4 -	176429
1532862	- Ba0.094 Ca0.056 Cu La1.7 Nd0.15 O4 -	176429
1532863	- Ba0.112 Cu La1.85 O4 Sr0.038 -	176429
1532864	- Ba0.136 Cu La1.776 Nd0.074 O4 Sr0.014 -	176429
1532865	- Ba0.15 Cu La1.736 Nd0.116 O4 -	176429
1532868	- Fe32 Ho12 O2 -	158874
1532893	- Fe0.95 La0.72 O4 Ru0.05 Sr1.28 -	158901
1532895	- Fe0.62 La0.09 O3.75 Ru0.38 Sr1.91 -	158903
1532897	- Fe0.92 La1.17 O4 Ru0.08 Sr0.83 -	158905
4002554	- Ba0.4 Ca0.2 Nd0.4 O2.898 Ti0.6 Zn0.4 -	158907
1532900	- Ba0.38 Ca0.18 La0.44 Mn0.43 O2.91 Ti0.57 -	158910
1532905	- Al6 Cs7.1 O72 Si30 -	158916
1532907	- Al6 Cs6 O72 Si30 -	158918
1532910	- Al6 Na6 O72 Si30 -	158922
1532911	- Na2 O3 Ru -	176429
1532912	- Na2 O3 Ru -	176429
1532914	- Cu Mn2 O9 Sr4 -	176429
1532917	- Mn2.05 O9 Sr4 Zn0.95 -	158929
7222336	- Ba Fe0.8 Ir0.2 O2.932 -	176429
7222337	- Ba Fe0.425 Ir0.575 O3 -	176429
7222338	- Ba Fe0.73 Ir0.27 O2.95 -	176429
7222339	- Ba Ir0.3 Mn0.7 O3 -	176429
7222340	- Ba Ir0.4 Mn0.6 O3 -	176429
7222341	- Ba Ir0.5 Mn0.5 O3 -	176429
1532937	- Co Na0.61 O2 -	176429
1532939	- Co Na0.57 O2 -	176429
1532941	- Co D2.5 Na0.31 O3.25 -	176429
1532943	- Co D2.86 Na0.35 O3.43 -	176429
1532944	- K2.5 Mo2 O8 Yb0.5 -	158962
1532946	- K5 Mo4 O16 Yb -	176429
1532956	- Mn Mo O6 Sr2 -	176429
1532957	- Co1.971 Li1.362 O8 Ti2.67 -	158975
1532958	- Mn O6 Sr2 W -	176429
1532959	- Co1.041 Li1.959 O8 Ti3.001 -	158977
7222342	- O3 V Yb -	176429
1532960	- Co0.521 Li2.299 O8 Ti3.18 -	158979
1532961	- Ce O3 V -	176429
1532962	- Co1.5 Li0.33 O4 Ti1.17 -	158981
1532963	- Fe0.71 O3 Rh0.29 Sr -	176429
1532964	- Co1.142 Li0.588 O4 Ti1.27 -	158983
1532965	- Fe0.73 O9 Rh2.27 Sr4 -	158984
1532968	- Na2 O6 Si2 Sr -	176429
8103801	- Na2 O5 Si2 -	158989
8103802	- Na2 O5 Si2 -	158991
4002555	- Ga0.8 La Mg0.2 O2.9 -	176429
4002556	- Ga0.8 La0.8 Mg0.2 O2.55 Sr0.2 -	158995
1532974	- La0.7 Mn0.9 O3 Sr0.3 Ti0.1 -	158997
1532975	- Ba Mn2 O6 Y -	176429
1532976	- La0.7 Mn0.8 O3 Sr0.3 Ti0.2 -	158999
1532977	- La0.7 Mn0.7 O3 Sr0.3 Ti0.3 -	159000
1532979	- Ba Mn2 O7 Tb2 -	176429
1532980	- Ba2 Cu3 O6.96 Yb -	176429
1532981	- Ba Gd2 Mn2 O7 -	176429
1532982	- Ba1.8 Cu3 O6.97 Sr0.2 Yb -	176429
1532983	- Dy Mn O3 -	176429
1532984	- Ba1.4 Cu3 O6.94 Sr0.6 Yb -	176429
1532988	- Co Na0.78 O2 -	176429
1532989	- La0.522 Li0.432 O3 Ti -	176429
1532990	- Co Na0.84 O2 -	176429
1532991	- La0.622 Li0.378 O3 Ti -	176429
1532992	- Ca2 Na O12 V3 Zn2 -	176429
1532995	- Ba Dy Fe2 O5.013 -	176429
1532997	- Ba Dy Fe2 O5.013 -	176429
1532999	- Ba Dy Fe2 O4.996 -	176429
1533001	- Ba2 Mn4 O11 Y2 -	176428
1533020	- Co0.15 O Zn0.85 -	176429
1533021	- Ba6 Na2 O17 Ru2 V2 -	159099
1533022	- Ba6 Cr2 Na2 O17 Ru2 -	159100
1533023	- Ba6 Mn2 Na2 O17 Ru2 -	159101
1533026	- Ba5 Na2 O14 Ru3 -	159104
1533027	- Ba5 Na2 O14 Ru3 -	159105
1533028	- Na2 O5 Si2 -	176428
1533029	- K0.16 Na1.84 O5 Si2 -	176428
8103803	- K Na O5 Si2 -	176429
8103804	- K1.333 Na0.667 O5 Si2 -	176428
4002557	- Mn O6 Pb2 Re -	176429
4002558	- Mn O6 Pb2 Re -	176429
7222388	- Fe O6.1 Pb2 Re -	176429
1533031	- Ba2 Fe O6 W -	176429
1533032	- Ba2 Fe Mo0.5 O6 W0.5 -	176429
1533033	- Ba2 Fe Mo O6 -	176429
1533034	- Ba2 Fe1.2 O6 W0.8 -	159117
1533037	- Ba1.2 Ca0.36 Cu2.76 Dy0.18 La1.02 O6.904 -	159120
1533038	- Ba1.2 Ca0.6 Cu2.977 Dy0.3 La0.9 O7.004 -	159121
1533039	- Ba1.43 Ca0.11 Cu3 La1.33 O7.06 Pr0.03 -	159122
1533040	- Ba1.33 Ca0.18 Cu3 La1.14 O7.32 Pr0.14 -	159123
1533041	- Ba1.24 Ca0.42 Cu3 La1.04 O7.1 Pr0.18 -	159124
1533042	- Ba1.25 Ca0.48 Cu3 La0.98 O6.94 Pr0.23 -	159125
1533043	- Ba0.986667 O3 Ta0.646667 Zn0.356667 -	159126
1533044	- Ba0.982667 O3 Ta0.617333 Zn0.356667 -	159127
1533045	- Ba0.966667 O3 Ta0.633333 Zn0.363333 -	159128
1533047	- Cu2 Ge4 O13 Sc2 -	159130
1533054	- In2 O12 W3 -	176428
1533055	- In2 O12 W3 -	176428
1533061	- Ce0.368 O8.937 U3.632 -	159145
1533069	- Al O3 Y -	176429
1533073	- Cr Cu2 O8 Sr2 Y -	176429
1533074	- Al92 Cs45.3 Na46.7 O384 Si100 -	159161
4002559	- Ca Cu2.42 Mn4.58 O12 -	176429
1533082	- La0.602 Li0.18 O3 Ti -	176429
1533083	- La0.61 Li0.18 O3 Ti -	176429
1533084	- La0.6 Li0.18 O3 Ti -	176429
1533085	- La0.603 Li0.18 O3 Ti -	176429
1533086	- La0.61 Li0.18 O3 Ti -	176429
1533087	- Co O -	211196
1533089	- Ca0.3 Mn O3 Y0.7 -	176429
1533090	- Ca0.5 Mn O3 Y0.5 -	176429
1533096	- Al8.7 Cd5.33 O72 Si27.3 -	159184
1533104	- Fe3 O4 -	211196
1533106	- La1.18 O6.96 Pt0.04 Ru0.96 Sr2.41 -	159208
1533115	- Cr2 Mg O4 -	176429
1533117	- Cu Fe O2 -	211196
1533118	- Cu Fe0.75 O2 V0.25 -	176429
1533119	- Cu Fe0.5 O2 V0.5 -	176429
1533137	- Ba0.3 Mn O3 Pr0.7 -	176429
1533138	- Ba0.2 Mn O3 Pr0.7 -	176429
1533142	- Ge6 Na Nd9 O26 -	176429
1533143	- Ge6 Na O26 Pr9 -	176429
1533144	- Ge2 Na O6 V -	176429
1533145	- Ge2 Li O6 V -	176429
1533150	- Ba2 Cu3.904 Fe0.052 O7.895 Pr0.19 Y0.79 -	176428
1533151	- Ba2 Cu2.943 Fe0.019 O6.132 Pr0.004 Y0.997 -	159253
1533155	- Al2 Mg O4 -	176429
1533162	- Co2 Fe O4 -	176429
1533163	- Co Fe2 O4 -	176429
8103805	- Gd2 O7 Si2 -	159277
8103806	- O7 Si2 Tb2 -	159278
8103807	- Dy2 O7 Si2 -	159279
8103808	- Ho2 O7 Si2 -	159280
1533170	- Cs0.79 Li0.21 O8 Ru4 -	159281
1533176	- Ba O3 Tb -	176429
1533177	- Ba O3 Tb -	176429
1533178	- Al Eu0.05 Gd0.95 O3 -	176429
1533179	- Ba Dy0.667 Mo0.333 O3 -	176429
1533180	- Ba Dy0.667 O3 W0.333 -	176429
1533181	- Ba Gd0.667 O3 W0.333 -	176429
1533182	- Ba Gd0.667 Mo0.333 O3 -	176429
1533183	- Ba O3 Sm0.667 W0.333 -	176429
1533184	- Ba4 Ce Mn3 O12 -	176429
1533185	- Ba4 Mn3 O12 Pr -	176429
1533198	- Ba Cu3 Nd2 O7.33 -	176429
7222393	- Mn0.6 Nd0.8 O4 Rh0.4 Sr1.2 -	159315
4124540	- La0.606 Li0.183 O3 Ti -	176429
4124541	- La0.58 O3 Ti -	176429
4124542	- La0.62 Li0.18 O3 Ti -	176429
1533202	- Cu0.98 La O2.58 -	176429
1533203	- Cu0.93 La O2.57 -	176429
1533204	- Cu0.98 La O2.59 -	176429
1533205	- O9.58 U4 -	159327
1533206	- Cu O6 Sr2 W -	176429
1533207	- La2 Ni O6 Ru -	176429
1533208	- Cu La O6 Ru Sr -	176429
1533209	- Cu La O6 Ru Sr -	176429
1533216	- La0.98 Mn O3 Sr0.02 -	176429
1533218	- La0.96 Mn O3 Sr0.04 -	176429
1533220	- La0.94 Mn O3 Sr0.06 -	176429
1533222	- La0.92 Mn O3 Sr0.08 -	176429
1533223	- La O4 Ti V0.45 -	176429
1533224	- La0.9 Mn O3 Sr0.1 -	176429
1533226	- La0.88 Mn O3 Sr0.12 -	176429
1533228	- La0.84 Mn O3.12 Sr0.16 -	176429
1533230	- La0.84 Mn O3 Sr0.16 -	176429
1533234	- Al2 Eu0.12 O4 Sr0.88 -	159357
1533235	- O7 Rh2 Sr3 -	176428
4002561	- Cu1.999 Fe1.001 La O7.28 Sr2 -	176429
4002562	- Cu1.999 Fe1.001 Nd O7.38 Sr2 -	176429
4002563	- Cu1.999 Fe1.001 O7.4 Sm Sr2 -	176429
4002564	- Cu1.999 Eu Fe1.001 O7.36 Sr2 -	176429
4002565	- Cu1.999 Fe1.001 Gd O7.34 Sr2 -	176429
4002566	- Cu1.999 Dy Fe1.001 O7.36 Sr2 -	176429
4002567	- Cu1.999 Fe1.001 Ho O7.4 Sr2 -	176429
4002568	- Cu1.999 Er Fe1.001 O7.36 Sr2 -	176429
4002569	- Cu1.999 Fe1.001 O7.42 Sr2 Yb -	176429
4002570	- Cu2 Fe Gd O7.38 Sr2 -	176429
4002571	- Cu1.999 Fe1.001 Gd O7.16 Sr2 -	176429
1533246	- Ce1.5 Cu2 Eu0.5 Fe O9.43 Sr2 -	176429
1533247	- Ce1.5 Cu2 Fe Gd0.5 O9.41 Sr2 -	176429
1533248	- Ce1.5 Cu2 Fe O9.48 Sr2 Tb0.5 -	176429
1533250	- Cu2 Gd O7.96 Ru Sr2 -	176429
1533251	- Cu2 O7.72 Ru Sr2 Tb -	176429
1533252	- Cu2 Dy O7.84 Ru Sr2 -	176429
1533253	- Cu2 O7.76 Ru Sr2 Y -	176429
1533254	- Cu2 Er O7.84 Ru Sr2 -	176429
1533255	- Fe La0.6 O2.976 Sr0.4 -	176429
1533256	- Fe La0.6 O2.754 Sr0.4 -	176429
1533257	- Fe La0.6 O2.712 Sr0.4 -	176429
8000220	- Co0.05 Ga0.8 La0.8 Mg0.15 O2.8 Sr0.2 -	159402
8000221	- Co0.05 Ga0.8 La0.8 Mg0.15 O2.8 Sr0.2 -	159403
1533268	- Fe2.25 Li0.25 O4 Zn0.5 -	176428
1533269	- Mn O3 Pb0.1 Pr0.9 -	176429
1533270	- Mn O3 Pb0.2 Pr0.8 -	176429
1533271	- Al14 Eu0.096 O25 Sr3.904 -	159407
1533275	- Cr La O3 -	176429
1533276	- Cr Gd O3 -	176429
1533281	- Ni O0.38 Zr3 -	176429
1533282	- Ni O0.51 Zr3 -	176429
1533283	- Ni O0.79 Zr3 -	176429
1533284	- Ni O1.17 Zr3 -	176429
1533285	- D6.031 Ni O0.627 Zr3 -	176429
1533286	- D5.657 Ni O0.896 Zr3 -	176429
1533288	- La0.6 Mn O3 Sr0.4 -	176429
